transaction_id,account_id,customer_name,date,transaction_type,amount,channel,balance
TXN1561,ACC103,Priya,2023-01-24 09:00:00,Credit,7576.93,NetBanking,2861519.3499999987
TXN1562,ACC101,Anita,2023-01-24 10:00:00,Debit,7720.68,NetBanking,2869240.029999999
TXN1563,ACC101,Rahul,2023-01-24 11:00:00,Debit,9590.19,ATM,2878830.219999999
TXN1564,ACC103,Priya,2023-01-24 12:00:00,Credit,9753.25,UPI,2888583.469999999
TXN1565,ACC101,Anita,2023-01-24 13:00:00,Debit,5690.87,ATM,2894274.339999999
TXN1566,ACC103,Priya,2023-01-24 14:00:00,Debit,4710.82,UPI,2898985.1599999988
TXN1567,ACC102,Priya,2023-01-24 15:00:00,Debit,8371.7,Card,2907356.859999999
TXN1568,ACC103,Ravi,2023-01-24 16:00:00,Debit,2277.61,ATM,2909634.469999999
TXN1569,ACC101,Rahul,2023-01-24 17:00:00,Debit,7687.34,ATM,2917321.8099999987
TXN1570,ACC102,Ravi,2023-01-24 18:00:00,Credit,2000.91,ATM,2919322.719999999
TXN1571,ACC101,Priya,2023-01-24 19:00:00,Credit,5957.11,ATM,2925279.8299999987
TXN1572,ACC101,Priya,2023-01-24 20:00:00,Debit,6107.63,NetBanking,2931387.4599999986
TXN1573,ACC103,Ravi,2023-01-24 21:00:00,Debit,4474.25,ATM,2935861.7099999986
TXN1574,ACC102,Anita,2023-01-24 22:00:00,Credit,8659.05,Card,2944520.7599999984
TXN1575,ACC103,Priya,2023-01-24 23:00:00,Debit,5480.47,ATM,2950001.2299999986
TXN1576,ACC101,Priya,2023-01-25 00:00:00,Credit,4978.02,UPI,2954979.2499999986
TXN1577,ACC103,Anita,2023-01-25 01:00:00,Credit,4239.44,UPI,2959218.6899999985
TXN1578,ACC101,Ravi,2023-01-25 02:00:00,Debit,716.03,ATM,2959934.7199999983
TXN1579,ACC102,Anita,2023-01-25 03:00:00,Debit,3685.28,Card,2963619.999999998
TXN1580,ACC101,Ravi,2023-01-25 04:00:00,Credit,1018.87,ATM,2964638.8699999982
TXN1581,ACC101,Anita,2023-01-25 05:00:00,Debit,5699.82,Card,2970338.689999998
TXN1582,ACC101,Priya,2023-01-25 06:00:00,Credit,6440.97,UPI,2976779.6599999983
TXN1583,ACC101,Rahul,2023-01-25 07:00:00,Credit,7701.04,UPI,2984480.6999999983
TXN1584,ACC103,Rahul,2023-01-25 08:00:00,Credit,6362.1,Card,2990842.7999999984
TXN1585,ACC103,Priya,2023-01-25 09:00:00,Debit,1951.9,ATM,2992794.6999999983
TXN1586,ACC101,Priya,2023-01-25 10:00:00,Debit,7527.42,UPI,3000322.1199999982
TXN1587,ACC103,Anita,2023-01-25 11:00:00,Debit,5533.71,UPI,3005855.829999998
TXN1588,ACC103,Rahul,2023-01-25 12:00:00,Debit,1111.49,UPI,3006967.3199999984
TXN1589,ACC102,Ravi,2023-01-25 13:00:00,Debit,345.79,Card,3007313.1099999985
TXN1590,ACC102,Priya,2023-01-25 14:00:00,Debit,3057.59,Card,3010370.6999999983
TXN1591,ACC103,Ravi,2023-01-25 15:00:00,Debit,6931.15,ATM,3017301.849999998
TXN1592,ACC101,Priya,2023-01-25 16:00:00,Debit,9334.6,Card,3026636.4499999983
TXN1593,ACC101,Anita,2023-01-25 17:00:00,Credit,9668.32,NetBanking,3036304.769999998
TXN1594,ACC102,Priya,2023-01-25 18:00:00,Debit,7669.03,NetBanking,3043973.799999998
TXN1595,ACC103,Rahul,2023-01-25 19:00:00,Debit,3003.17,NetBanking,3046976.969999998
TXN1596,ACC103,Priya,2023-01-25 20:00:00,Credit,6258.48,UPI,3053235.449999998
TXN1597,ACC103,Ravi,2023-01-25 21:00:00,Debit,2387.85,NetBanking,3055623.299999998
TXN1598,ACC102,Priya,2023-01-25 22:00:00,Credit,7531.83,ATM,3063155.129999998
TXN1599,ACC102,Anita,2023-01-25 23:00:00,Credit,1742.08,UPI,3064897.209999998
TXN1600,ACC103,Anita,2023-01-26 00:00:00,Debit,7589.06,Card,3072486.269999998
TXN1601,ACC101,Ravi,2023-01-26 01:00:00,Debit,8699.03,NetBanking,3081185.299999998
TXN1602,ACC103,Anita,2023-01-26 02:00:00,Debit,5243.11,NetBanking,3086428.409999998
TXN1603,ACC102,Rahul,2023-01-26 03:00:00,Credit,749.78,ATM,3087178.1899999976
TXN1604,ACC103,Rahul,2023-01-26 04:00:00,Credit,4544.03,Card,3091722.2199999974
TXN1605,ACC102,Anita,2023-01-26 05:00:00,Debit,8394.5,Card,3100116.7199999974
TXN1606,ACC102,Anita,2023-01-26 06:00:00,Debit,1879.55,NetBanking,3101996.269999997
TXN1607,ACC102,Rahul,2023-01-26 07:00:00,Debit,481.73,ATM,3102477.999999997
TXN1608,ACC103,Ravi,2023-01-26 08:00:00,Debit,7353.67,ATM,3109831.669999997
TXN1609,ACC101,Anita,2023-01-26 09:00:00,Debit,5674.1,UPI,3115505.769999997
TXN1610,ACC101,Rahul,2023-01-26 10:00:00,Credit,516.4,Card,3116022.169999997
TXN1611,ACC102,Priya,2023-01-26 11:00:00,Credit,9850.36,Card,3125872.529999997
TXN1612,ACC103,Ravi,2023-01-26 12:00:00,Debit,5736.39,UPI,3131608.919999997
TXN1613,ACC101,Rahul,2023-01-26 13:00:00,Credit,5893.05,NetBanking,3137501.969999997
TXN1614,ACC103,Anita,2023-01-26 14:00:00,Credit,7920.08,UPI,3145422.049999997
TXN1615,ACC103,Ravi,2023-01-26 15:00:00,Debit,9036.08,UPI,3154458.129999997
TXN1616,ACC102,Anita,2023-01-26 16:00:00,Debit,701.43,NetBanking,3155159.5599999973
TXN1617,ACC102,Ravi,2023-01-26 17:00:00,Credit,3550.28,Card,3158709.839999997
TXN1618,ACC102,Anita,2023-01-26 18:00:00,Debit,2080.91,ATM,3160790.749999997
TXN1619,ACC103,Priya,2023-01-26 19:00:00,Debit,4705.0,NetBanking,3165495.749999997
TXN1620,ACC103,Rahul,2023-01-26 20:00:00,Credit,1005.53,UPI,3166501.279999997
TXN1621,ACC102,Ravi,2023-01-26 21:00:00,Credit,774.05,NetBanking,3167275.329999997
TXN1622,ACC103,Ravi,2023-01-26 22:00:00,Credit,3078.81,Card,3170354.139999997
TXN1623,ACC103,Priya,2023-01-26 23:00:00,Credit,9053.02,Card,3179407.159999997
TXN1624,ACC102,Ravi,2023-01-27 00:00:00,Credit,9757.87,UPI,3189165.029999997
TXN1625,ACC103,Ravi,2023-01-27 01:00:00,Debit,7660.83,UPI,3196825.859999997
TXN1626,ACC101,Rahul,2023-01-27 02:00:00,Credit,107.34,UPI,3196933.199999997
TXN1627,ACC101,Rahul,2023-01-27 03:00:00,Credit,7378.63,NetBanking,3204311.829999997
TXN1628,ACC101,Ravi,2023-01-27 04:00:00,Debit,317.73,NetBanking,3204629.559999997
TXN1629,ACC102,Anita,2023-01-27 05:00:00,Credit,1768.8,UPI,3206398.3599999966
TXN1630,ACC101,Rahul,2023-01-27 06:00:00,Credit,204.09,NetBanking,3206602.4499999965
TXN1631,ACC103,Rahul,2023-01-27 07:00:00,Credit,1576.36,ATM,3208178.8099999963
TXN1632,ACC101,Priya,2023-01-27 08:00:00,Credit,6906.3,NetBanking,3215085.109999996
TXN1633,ACC101,Ravi,2023-01-27 09:00:00,Credit,7049.97,UPI,3222135.0799999963
TXN1634,ACC102,Ravi,2023-01-27 10:00:00,Credit,3773.67,UPI,3225908.7499999963
TXN1635,ACC103,Priya,2023-01-27 11:00:00,Debit,7338.79,NetBanking,3233247.5399999963
TXN1636,ACC101,Ravi,2023-01-27 12:00:00,Credit,8488.31,Card,3241735.8499999964
TXN1637,ACC103,Priya,2023-01-27 13:00:00,Credit,1390.54,Card,3243126.3899999964
TXN1638,ACC101,Rahul,2023-01-27 14:00:00,Credit,965.33,Card,3244091.7199999965
TXN1639,ACC103,Anita,2023-01-27 15:00:00,Credit,3782.02,NetBanking,3247873.7399999965
TXN1640,ACC101,Priya,2023-01-27 16:00:00,Credit,4098.45,ATM,3251972.1899999967
TXN1641,ACC102,Priya,2023-01-27 17:00:00,Debit,2836.4,UPI,3254808.5899999966
TXN1642,ACC101,Priya,2023-01-27 18:00:00,Debit,7566.27,ATM,3262374.8599999966
TXN1643,ACC101,Priya,2023-01-27 19:00:00,Debit,3285.68,NetBanking,3265660.539999997
TXN1644,ACC102,Ravi,2023-01-27 20:00:00,Credit,8021.43,Card,3273681.969999997
TXN1645,ACC103,Anita,2023-01-27 21:00:00,Debit,9121.95,NetBanking,3282803.919999997
TXN1646,ACC103,Priya,2023-01-27 22:00:00,Debit,5180.18,Card,3287984.0999999973
TXN1647,ACC103,Anita,2023-01-27 23:00:00,Debit,4351.28,ATM,3292335.379999997
TXN1648,ACC102,Priya,2023-01-28 00:00:00,Debit,1006.79,NetBanking,3293342.169999997
TXN1649,ACC101,Ravi,2023-01-28 01:00:00,Debit,2809.41,Card,3296151.5799999973
TXN1650,ACC101,Anita,2023-01-28 02:00:00,Credit,8877.81,Card,3305029.3899999973
TXN1651,ACC103,Anita,2023-01-28 03:00:00,Debit,2534.85,NetBanking,3307564.2399999974
TXN1652,ACC103,Rahul,2023-01-28 04:00:00,Debit,6249.77,NetBanking,3313814.0099999974
TXN1653,ACC102,Priya,2023-01-28 05:00:00,Credit,5000.57,Card,3318814.5799999973
TXN1654,ACC102,Ravi,2023-01-28 06:00:00,Debit,1034.29,UPI,3319848.8699999973
TXN1655,ACC101,Anita,2023-01-28 07:00:00,Debit,9003.75,ATM,3328852.6199999973
TXN1656,ACC101,Anita,2023-01-28 08:00:00,Credit,770.93,Card,3329623.5499999975
TXN1657,ACC101,Priya,2023-01-28 09:00:00,Credit,6838.95,NetBanking,3336462.4999999977
TXN1658,ACC102,Ravi,2023-01-28 10:00:00,Debit,9722.78,NetBanking,3346185.2799999975
TXN1659,ACC101,Priya,2023-01-28 11:00:00,Debit,7122.8,UPI,3353308.0799999973
TXN1660,ACC102,Anita,2023-01-28 12:00:00,Credit,3326.5,NetBanking,3356634.5799999973
TXN1661,ACC101,Rahul,2023-01-28 13:00:00,Debit,827.06,UPI,3357461.6399999973
TXN1662,ACC103,Ravi,2023-01-28 14:00:00,Debit,5839.4,NetBanking,3363301.0399999972
TXN1663,ACC102,Rahul,2023-01-28 15:00:00,Credit,7361.82,Card,3370662.859999997
TXN1664,ACC103,Ravi,2023-01-28 16:00:00,Credit,3652.58,UPI,3374315.439999997
TXN1665,ACC103,Rahul,2023-01-28 17:00:00,Debit,6572.14,ATM,3380887.5799999973
TXN1666,ACC101,Ravi,2023-01-28 18:00:00,Debit,5709.25,ATM,3386596.8299999973
TXN1667,ACC102,Rahul,2023-01-28 19:00:00,Debit,437.65,ATM,3387034.479999997
TXN1668,ACC102,Rahul,2023-01-28 20:00:00,Debit,9214.88,NetBanking,3396249.359999997
TXN1669,ACC103,Priya,2023-01-28 21:00:00,Credit,3862.06,UPI,3400111.419999997
TXN1670,ACC103,Anita,2023-01-28 22:00:00,Credit,3856.08,ATM,3403967.499999997
TXN1671,ACC101,Anita,2023-01-28 23:00:00,Debit,8478.92,Card,3412446.419999997
TXN1672,ACC102,Priya,2023-01-29 00:00:00,Debit,4894.35,Card,3417340.769999997
TXN1673,ACC103,Ravi,2023-01-29 01:00:00,Debit,4565.58,ATM,3421906.3499999973
TXN1674,ACC101,Priya,2023-01-29 02:00:00,Debit,6434.58,Card,3428340.9299999974
TXN1675,ACC102,Anita,2023-01-29 03:00:00,Credit,2196.54,UPI,3430537.4699999974
TXN1676,ACC103,Priya,2023-01-29 04:00:00,Credit,5330.18,ATM,3435867.6499999976
TXN1677,ACC102,Priya,2023-01-29 05:00:00,Credit,6718.83,ATM,3442586.4799999977
TXN1678,ACC101,Rahul,2023-01-29 06:00:00,Credit,5433.89,UPI,3448020.369999998
TXN1679,ACC101,Rahul,2023-01-29 07:00:00,Debit,7116.74,UPI,3455137.109999998
TXN1680,ACC102,Priya,2023-01-29 08:00:00,Debit,6025.51,NetBanking,3461162.619999998
TXN1681,ACC102,Anita,2023-01-29 09:00:00,Credit,8429.91,UPI,3469592.529999998
TXN1682,ACC102,Rahul,2023-01-29 10:00:00,Credit,8803.79,UPI,3478396.319999998
TXN1683,ACC102,Rahul,2023-01-29 11:00:00,Credit,1068.61,Card,3479464.929999998
TXN1684,ACC102,Priya,2023-01-29 12:00:00,Debit,2660.08,UPI,3482125.009999998
TXN1685,ACC101,Priya,2023-01-29 13:00:00,Debit,641.1,NetBanking,3482766.109999998
TXN1686,ACC103,Ravi,2023-01-29 14:00:00,Credit,2366.03,NetBanking,3485132.139999998
TXN1687,ACC102,Priya,2023-01-29 15:00:00,Debit,7237.08,ATM,3492369.219999998
TXN1688,ACC103,Ravi,2023-01-29 16:00:00,Credit,877.6,UPI,3493246.819999998
TXN1689,ACC101,Anita,2023-01-29 17:00:00,Debit,1635.68,NetBanking,3494882.499999998
TXN1690,ACC102,Ravi,2023-01-29 18:00:00,Credit,7730.61,UPI,3502613.109999998
TXN1691,ACC102,Anita,2023-01-29 19:00:00,Debit,4498.82,NetBanking,3507111.929999998
TXN1692,ACC103,Anita,2023-01-29 20:00:00,Credit,2972.2,ATM,3510084.129999998
TXN1693,ACC102,Anita,2023-01-29 21:00:00,Debit,6475.45,ATM,3516559.579999998
TXN1694,ACC102,Priya,2023-01-29 22:00:00,Credit,8880.69,ATM,3525440.269999998
TXN1695,ACC103,Anita,2023-01-29 23:00:00,Credit,472.29,ATM,3525912.559999998
TXN1696,ACC103,Priya,2023-01-30 00:00:00,Credit,6961.63,Card,3532874.189999998
TXN1697,ACC101,Anita,2023-01-30 01:00:00,Credit,6718.65,UPI,3539592.839999998
TXN1698,ACC103,Ravi,2023-01-30 02:00:00,Debit,8693.32,ATM,3548286.159999998
TXN1699,ACC103,Anita,2023-01-30 03:00:00,Credit,2044.08,UPI,3550330.239999998
TXN1700,ACC101,Anita,2023-01-30 04:00:00,Credit,7156.65,UPI,3557486.889999998
TXN1701,ACC103,Anita,2023-01-30 05:00:00,Debit,1128.62,UPI,3558615.509999998
TXN1702,ACC101,Ravi,2023-01-30 06:00:00,Debit,660.6,Card,3559276.109999998
TXN1703,ACC102,Priya,2023-01-30 07:00:00,Credit,6839.88,ATM,3566115.989999998
TXN1704,ACC102,Rahul,2023-01-30 08:00:00,Credit,324.08,NetBanking,3566440.069999998
TXN1705,ACC101,Priya,2023-01-30 09:00:00,Debit,538.56,NetBanking,3566978.629999998
TXN1706,ACC102,Priya,2023-01-30 10:00:00,Debit,465.83,Card,3567444.459999998
TXN1707,ACC103,Ravi,2023-01-30 11:00:00,Credit,4707.56,NetBanking,3572152.019999998
TXN1708,ACC101,Priya,2023-01-30 12:00:00,Credit,7602.91,ATM,3579754.9299999983
TXN1709,ACC101,Ravi,2023-01-30 13:00:00,Credit,9922.77,UPI,3589677.6999999983
TXN1710,ACC101,Ravi,2023-01-30 14:00:00,Credit,2343.42,NetBanking,3592021.1199999982
TXN1711,ACC101,Rahul,2023-01-30 15:00:00,Credit,7944.56,ATM,3599965.6799999983
TXN1712,ACC102,Ravi,2023-01-30 16:00:00,Debit,7972.93,ATM,3607938.6099999985
TXN1713,ACC101,Rahul,2023-01-30 17:00:00,Debit,8735.2,ATM,3616673.8099999987
TXN1714,ACC101,Anita,2023-01-30 18:00:00,Debit,3211.13,Card,3619884.9399999985
TXN1715,ACC102,Ravi,2023-01-30 19:00:00,Debit,1415.96,UPI,3621300.8999999985
TXN1716,ACC101,Rahul,2023-01-30 20:00:00,Credit,7987.35,NetBanking,3629288.2499999986
TXN1717,ACC102,Ravi,2023-01-30 21:00:00,Credit,5717.89,ATM,3635006.1399999987
TXN1718,ACC102,Priya,2023-01-30 22:00:00,Debit,4205.07,ATM,3639211.2099999986
TXN1719,ACC103,Rahul,2023-01-30 23:00:00,Credit,680.55,Card,3639891.7599999984
TXN1720,ACC103,Ravi,2023-01-31 00:00:00,Debit,164.91,UPI,3640056.6699999985
TXN1721,ACC101,Rahul,2023-01-31 01:00:00,Credit,3228.63,NetBanking,3643285.2999999984
TXN1722,ACC103,Priya,2023-01-31 02:00:00,Debit,2787.44,Card,3646072.7399999984
TXN1723,ACC102,Anita,2023-01-31 03:00:00,Debit,4809.66,UPI,3650882.3999999985
TXN1724,ACC101,Priya,2023-01-31 04:00:00,Debit,9243.76,UPI,3660126.1599999983
TXN1725,ACC102,Rahul,2023-01-31 05:00:00,Credit,4225.18,Card,3664351.3399999985
TXN1726,ACC102,Anita,2023-01-31 06:00:00,Credit,2950.05,UPI,3667301.3899999983
TXN1727,ACC101,Anita,2023-01-31 07:00:00,Debit,8467.94,Card,3675769.329999998
TXN1728,ACC103,Priya,2023-01-31 08:00:00,Credit,3138.8,NetBanking,3678908.129999998
TXN1729,ACC103,Anita,2023-01-31 09:00:00,Debit,9164.28,ATM,3688072.409999998
TXN1730,ACC102,Ravi,2023-01-31 10:00:00,Debit,8647.78,Card,3696720.1899999976
TXN1731,ACC102,Rahul,2023-01-31 11:00:00,Debit,6424.31,ATM,3703144.4999999977
TXN1732,ACC101,Priya,2023-01-31 12:00:00,Credit,7501.98,NetBanking,3710646.4799999977
TXN1733,ACC101,Priya,2023-01-31 13:00:00,Debit,1657.5,NetBanking,3712303.9799999977
TXN1734,ACC102,Rahul,2023-01-31 14:00:00,Debit,6068.46,UPI,3718372.4399999976
TXN1735,ACC103,Anita,2023-01-31 15:00:00,Credit,3337.67,NetBanking,3721710.1099999975
TXN1736,ACC103,Ravi,2023-01-31 16:00:00,Debit,4937.91,UPI,3726648.0199999977
TXN1737,ACC102,Anita,2023-01-31 17:00:00,Credit,2331.32,Card,3728979.3399999975
TXN1738,ACC102,Anita,2023-01-31 18:00:00,Debit,9029.38,ATM,3738008.7199999974
TXN1739,ACC101,Rahul,2023-01-31 19:00:00,Credit,4174.18,UPI,3742182.8999999976
TXN1740,ACC102,Priya,2023-01-31 20:00:00,Credit,4819.67,UPI,3747002.5699999975
TXN1741,ACC103,Ravi,2023-01-31 21:00:00,Credit,7241.89,Card,3754244.4599999976
TXN1742,ACC102,Ravi,2023-01-31 22:00:00,Credit,1309.75,UPI,3755554.2099999976
TXN1743,ACC101,Rahul,2023-01-31 23:00:00,Debit,5080.34,Card,3760634.5499999975
TXN1744,ACC103,Priya,2023-02-01 00:00:00,Credit,8150.16,Card,3768784.7099999976
TXN1745,ACC103,Priya,2023-02-01 01:00:00,Credit,6805.68,ATM,3775590.389999998
TXN1746,ACC101,Rahul,2023-02-01 02:00:00,Credit,3284.34,ATM,3778874.7299999977
TXN1747,ACC103,Anita,2023-02-01 03:00:00,Debit,7135.59,UPI,3786010.3199999975
TXN1748,ACC103,Rahul,2023-02-01 04:00:00,Debit,9350.95,Card,3795361.2699999977
TXN1749,ACC103,Anita,2023-02-01 05:00:00,Debit,8958.28,ATM,3804319.5499999975
TXN1750,ACC102,Priya,2023-02-01 06:00:00,Debit,7448.12,NetBanking,3811767.6699999976
TXN1751,ACC101,Ravi,2023-02-01 07:00:00,Credit,2734.4,Card,3814502.0699999975
TXN1752,ACC102,Rahul,2023-02-01 08:00:00,Credit,3787.63,Card,3818289.6999999974
TXN1753,ACC101,Anita,2023-02-01 09:00:00,Credit,5628.34,UPI,3823918.0399999972
TXN1754,ACC103,Anita,2023-02-01 10:00:00,Credit,3872.38,NetBanking,3827790.419999997
TXN1755,ACC102,Rahul,2023-02-01 11:00:00,Credit,4611.89,NetBanking,3832402.3099999973
TXN1756,ACC101,Ravi,2023-02-01 12:00:00,Debit,7955.91,ATM,3840358.2199999974
TXN1757,ACC101,Ravi,2023-02-01 13:00:00,Debit,1129.01,ATM,3841487.229999997
TXN1758,ACC101,Priya,2023-02-01 14:00:00,Debit,9732.67,UPI,3851219.899999997
TXN1759,ACC101,Ravi,2023-02-01 15:00:00,Debit,7075.73,ATM,3858295.629999997
TXN1760,ACC103,Anita,2023-02-01 16:00:00,Debit,8660.81,Card,3866956.439999997
TXN1761,ACC103,Priya,2023-02-01 17:00:00,Credit,7838.63,NetBanking,3874795.069999997
TXN1762,ACC103,Ravi,2023-02-01 18:00:00,Credit,4378.62,UPI,3879173.689999997
TXN1763,ACC101,Ravi,2023-02-01 19:00:00,Debit,9430.86,UPI,3888604.549999997
TXN1764,ACC103,Ravi,2023-02-01 20:00:00,Credit,2605.55,UPI,3891210.099999997
TXN1765,ACC101,Rahul,2023-02-01 21:00:00,Debit,557.86,UPI,3891767.9599999967
TXN1766,ACC102,Ravi,2023-02-01 22:00:00,Debit,1059.09,UPI,3892827.0499999966
TXN1767,ACC101,Priya,2023-02-01 23:00:00,Debit,2087.29,UPI,3894914.3399999966
TXN1768,ACC101,Ravi,2023-02-02 00:00:00,Credit,5436.9,NetBanking,3900351.2399999965
TXN1769,ACC103,Ravi,2023-02-02 01:00:00,Debit,2313.67,Card,3902664.9099999964
TXN1770,ACC102,Priya,2023-02-02 02:00:00,Debit,8369.68,UPI,3911034.5899999966
TXN1771,ACC103,Anita,2023-02-02 03:00:00,Credit,192.45,ATM,3911227.039999997
TXN1772,ACC102,Priya,2023-02-02 04:00:00,Credit,7484.42,NetBanking,3918711.4599999967
TXN1773,ACC103,Anita,2023-02-02 05:00:00,Debit,9693.18,UPI,3928404.639999997
TXN1774,ACC102,Rahul,2023-02-02 06:00:00,Debit,2745.11,UPI,3931149.7499999967
TXN1775,ACC103,Rahul,2023-02-02 07:00:00,Debit,6275.77,UPI,3937425.5199999968
TXN1776,ACC102,Priya,2023-02-02 08:00:00,Debit,7176.32,ATM,3944601.8399999966
TXN1777,ACC102,Ravi,2023-02-02 09:00:00,Credit,3336.88,NetBanking,3947938.7199999965
TXN1778,ACC102,Ravi,2023-02-02 10:00:00,Debit,4387.95,ATM,3952326.6699999967
TXN1779,ACC102,Ravi,2023-02-02 11:00:00,Debit,7370.65,UPI,3959697.3199999966
TXN1780,ACC103,Ravi,2023-02-02 12:00:00,Credit,1398.39,ATM,3961095.7099999967
TXN1781,ACC103,Ravi,2023-02-02 13:00:00,Debit,1522.49,NetBanking,3962618.199999997
TXN1782,ACC103,Rahul,2023-02-02 14:00:00,Credit,3816.52,UPI,3966434.719999997
TXN1783,ACC102,Ravi,2023-02-02 15:00:00,Debit,2361.25,ATM,3968795.969999997
TXN1784,ACC103,Anita,2023-02-02 16:00:00,Credit,3139.17,NetBanking,3971935.139999997
TXN1785,ACC101,Ravi,2023-02-02 17:00:00,Debit,1585.65,Card,3973520.789999997
TXN1786,ACC101,Priya,2023-02-02 18:00:00,Credit,1056.7,ATM,3974577.489999997
TXN1787,ACC101,Anita,2023-02-02 19:00:00,Debit,9168.24,NetBanking,3983745.729999997
TXN1788,ACC103,Priya,2023-02-02 20:00:00,Debit,3524.34,UPI,3987270.069999997
TXN1789,ACC103,Rahul,2023-02-02 21:00:00,Debit,5703.07,ATM,3992973.139999997
TXN1790,ACC101,Anita,2023-02-02 22:00:00,Debit,5517.27,UPI,3998490.409999997
TXN1791,ACC101,Anita,2023-02-02 23:00:00,Debit,4558.54,UPI,4003048.949999997
TXN1792,ACC101,Ravi,2023-02-03 00:00:00,Credit,7503.42,ATM,4010552.369999997
TXN1793,ACC103,Anita,2023-02-03 01:00:00,Debit,3382.61,NetBanking,4013934.9799999967
TXN1794,ACC101,Rahul,2023-02-03 02:00:00,Credit,8935.53,NetBanking,4022870.5099999965
TXN1795,ACC103,Ravi,2023-02-03 03:00:00,Credit,773.53,UPI,4023644.0399999963
TXN1796,ACC101,Priya,2023-02-03 04:00:00,Debit,5791.41,UPI,4029435.4499999965
TXN1797,ACC102,Ravi,2023-02-03 05:00:00,Debit,3456.62,NetBanking,4032892.0699999966
TXN1798,ACC102,Anita,2023-02-03 06:00:00,Credit,3702.61,UPI,4036594.6799999964
TXN1799,ACC101,Anita,2023-02-03 07:00:00,Debit,3120.47,ATM,4039715.1499999966
TXN1800,ACC103,Rahul,2023-02-03 08:00:00,Debit,6075.5,UPI,4045790.6499999966
TXN1801,ACC102,Rahul,2023-02-03 09:00:00,Credit,2420.64,ATM,4048211.289999997
TXN1802,ACC102,Rahul,2023-02-03 10:00:00,Credit,3013.63,NetBanking,4051224.9199999967
TXN1803,ACC103,Rahul,2023-02-03 11:00:00,Debit,2926.4,Card,4054151.3199999966
TXN1804,ACC103,Rahul,2023-02-03 12:00:00,Debit,167.27,NetBanking,4054318.5899999966
TXN1805,ACC102,Priya,2023-02-03 13:00:00,Debit,3779.02,Card,4058097.6099999966
TXN1806,ACC101,Priya,2023-02-03 14:00:00,Credit,584.08,NetBanking,4058681.6899999967
TXN1807,ACC101,Ravi,2023-02-03 15:00:00,Debit,8756.32,UPI,4067438.0099999965
TXN1808,ACC101,Anita,2023-02-03 16:00:00,Credit,7246.04,ATM,4074684.0499999966
TXN1809,ACC102,Ravi,2023-02-03 17:00:00,Debit,5993.54,NetBanking,4080677.5899999966
TXN1810,ACC102,Rahul,2023-02-03 18:00:00,Credit,7464.4,NetBanking,4088141.9899999965
TXN1811,ACC103,Anita,2023-02-03 19:00:00,Debit,9020.83,Card,4097162.8199999966
TXN1812,ACC103,Rahul,2023-02-03 20:00:00,Debit,6971.5,Card,4104134.3199999966
TXN1813,ACC102,Rahul,2023-02-03 21:00:00,Debit,5948.49,NetBanking,4110082.809999997
TXN1814,ACC102,Ravi,2023-02-03 22:00:00,Credit,1330.17,UPI,4111412.9799999967
TXN1815,ACC102,Anita,2023-02-03 23:00:00,Debit,4105.37,ATM,4115518.349999997
TXN1816,ACC101,Anita,2023-02-04 00:00:00,Debit,5831.62,NetBanking,4121349.969999997
TXN1817,ACC101,Anita,2023-02-04 01:00:00,Debit,6068.16,ATM,4127418.129999997
TXN1818,ACC103,Anita,2023-02-04 02:00:00,Credit,9611.7,ATM,4137029.8299999973
TXN1819,ACC102,Ravi,2023-02-04 03:00:00,Credit,2134.45,UPI,4139164.2799999975
TXN1820,ACC103,Priya,2023-02-04 04:00:00,Debit,6665.2,Card,4145829.4799999977
TXN1821,ACC103,Anita,2023-02-04 05:00:00,Debit,2638.65,Card,4148468.1299999976
TXN1822,ACC103,Anita,2023-02-04 06:00:00,Credit,4235.84,UPI,4152703.9699999974
TXN1823,ACC102,Ravi,2023-02-04 07:00:00,Credit,9722.31,ATM,4162426.2799999975
TXN1824,ACC103,Priya,2023-02-04 08:00:00,Debit,3377.67,Card,4165803.9499999974
TXN1825,ACC101,Rahul,2023-02-04 09:00:00,Debit,3684.03,Card,4169487.979999997
TXN1826,ACC102,Priya,2023-02-04 10:00:00,Credit,4451.73,ATM,4173939.709999997
TXN1827,ACC102,Anita,2023-02-04 11:00:00,Debit,502.61,NetBanking,4174442.319999997
TXN1828,ACC102,Rahul,2023-02-04 12:00:00,Debit,4045.85,ATM,4178488.169999997
TXN1829,ACC102,Priya,2023-02-04 13:00:00,Debit,6227.95,ATM,4184716.1199999973
TXN1830,ACC101,Priya,2023-02-04 14:00:00,Credit,5822.99,Card,4190539.1099999975
TXN1831,ACC102,Anita,2023-02-04 15:00:00,Debit,8746.79,Card,4199285.899999998
TXN1832,ACC101,Rahul,2023-02-04 16:00:00,Credit,6447.75,Card,4205733.649999998
TXN1833,ACC101,Anita,2023-02-04 17:00:00,Debit,5613.86,NetBanking,4211347.509999998
TXN1834,ACC101,Anita,2023-02-04 18:00:00,Debit,6442.41,UPI,4217789.919999998
TXN1835,ACC101,Anita,2023-02-04 19:00:00,Debit,571.41,Card,4218361.329999998
TXN1836,ACC103,Anita,2023-02-04 20:00:00,Debit,9961.6,ATM,4228322.929999998
TXN1837,ACC102,Ravi,2023-02-04 21:00:00,Credit,1601.88,Card,4229924.809999998
TXN1838,ACC103,Rahul,2023-02-04 22:00:00,Debit,4242.62,ATM,4234167.429999998
